"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8431","Ceacam1",34.7341690520765,-0.0213405694947175,0.195559902154088,-0.109125486664963,0.913102960166911,0.959284263832979
"8432","Bach2",151.834880054864,-0.0213482941075645,0.117839490400481,-0.18116417539665,0.856238713167739,0.929946536309899
"8433","Ndrg3",9383.03763394086,-0.0213621929267369,0.0458601739926067,-0.465811423440757,0.641350487577921,0.80254949846514
"8434","Spns1",596.911168640998,-0.0213767525281753,0.0527350776752568,-0.405361165101786,0.68521205253284,0.830657706631678
"8435","Klf7",115.581081458831,-0.0213946835184859,0.133538482140098,-0.160213619142685,0.872712801450675,0.937548557011511
"8436","BC024978",118.968843272403,-0.0214717928191708,0.112427723286009,-0.190983079543005,0.848538849725028,0.926593649058331
"8437","Lipe",122.879090448303,-0.0214855145728594,0.13178378185862,-0.163036105580196,0.870490006839851,0.936024055650238
"8438","Pik3cg",65.0203106225737,-0.0215171231691178,0.179558222129025,-0.119833683548372,0.90461489858373,0.955144788453711
"8439","1810011O10Rik",13.0739089776437,-0.0215268894933163,0.30600207909876,-0.0703488340887012,0.943916014772979,0.973014648972331
"8440","Arhgap32",3219.14460097185,-0.0215636794932355,0.0616707343320564,-0.349658224874205,0.726595208619091,0.856348393156862
"8441","Pdap1",1188.65234450201,-0.0216034690143983,0.0513956454973606,-0.420336563639573,0.674239602808893,0.823756261017321
"8442","Sirt1",413.93967915958,-0.0216776046211498,0.0707434201135319,-0.306425736646048,0.759280515205789,0.877048126696969
"8443","Prdm16",226.058600210867,-0.0216992796952089,0.120883498819177,-0.179505721683881,0.85754062504587,0.930426047240539
"8444","Ifnar2",247.899392839101,-0.0217500179208407,0.101538023748543,-0.214205645509747,0.83038669377906,0.918175447242642
"8445","Pcdhgb1",432.33329591245,-0.0217896990290117,0.114707990343563,-0.189957987789248,0.849342051931864,0.92668184215057
"8446","Timm17a",652.619461132937,-0.0218088930441985,0.0667915964062305,-0.326521511951226,0.74402981621036,0.867175628747102
