"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7699","Chchd3",654.905605030259,-0.0218440565923306,0.0584120636239083,-0.373964815435655,0.708430493274,0.854649113789323
"7700","Cyb5d1",118.168935194264,-0.021850670704272,0.106217374092333,-0.205716540170515,0.837012337703953,0.922487812062823
"7701","Eml5",3140.85270923374,-0.0219081903689589,0.0856316479875735,-0.255842213525286,0.79807267668429,0.903512956595376
"7702","Rac1",5462.84993583056,-0.021920423128798,0.0370832059667901,-0.591114564054383,0.554443662129882,0.758506183552801
"7703","Polb",365.207676763658,-0.0219316094267621,0.0590554334169917,-0.371373270125757,0.710359531675512,0.85554390404374
"7704","Hcrtr1",35.8781303764199,-0.0219633794110705,0.250576628948712,-0.0876513484247005,0.930153789053405,0.969487748144218
"7705","Atg3",673.563186009731,-0.0219891255469816,0.0576723221542908,-0.38127692323805,0.702997775312965,0.851745626737339
"7706","4931406P16Rik",597.66009824574,-0.0220703057804903,0.047814761055016,-0.461579338545603,0.644383014115974,0.815490023264048
"7707","Mief2",187.670582130444,-0.0222000843275644,0.113169404866897,-0.196166838145653,0.844479583074121,0.925789599041168
"7708","Erc2",6979.0072536131,-0.022238813572931,0.0426566710193559,-0.521344330007371,0.602126924913161,0.789664006201499
"7709","Mau2",1453.14225890518,-0.0222523365590902,0.0399949150949554,-0.556379142354947,0.577951694426866,0.775426951634086
"7710","Tbcel",1370.08978035582,-0.0222755832485795,0.0637436241624961,-0.349455863880509,0.726747100169519,0.866372444608629
"7711","Ggct",189.128788449409,-0.022284804043686,0.0826766464137211,-0.26954170264927,0.787512855163833,0.897401654789259
"7712","Atp8b2",1139.52057455805,-0.0223111997757846,0.0446600393816932,-0.499578596093453,0.617371832113603,0.799793474127775
"7713","Mre11a",188.642843057594,-0.0223364860946534,0.0875974920441542,-0.254990018246122,0.798730808753589,0.903645399232656
"7714","Aplp2",8889.34093818022,-0.0223840144548251,0.0391723200067431,-0.571424272317083,0.567712079691038,0.767540296791072
"7715","Pgm2",1156.10309332178,-0.0223928604684131,0.0401836204257152,-0.557263388195927,0.577347486258133,0.775388063629476
"7716","Nif3l1",315.613718658849,-0.0224153958299393,0.0776404356736578,-0.288707754347964,0.772805028172307,0.890613562850755
"7717","Tctex1d2",118.482143760056,-0.0224287483346557,0.100045702863215,-0.22418502437152,0.822613335749234,0.914859436586248
"7718","Hey1",761.541246043683,-0.0224793469299994,0.0681954796031344,-0.329631040954894,0.741678765038761,0.874661994795804
"7719","Ccr5",80.8547897316492,-0.0225086017265906,0.161939826893583,-0.138993613605515,0.889455195666695,0.948226953867319
"7720","Pdrg1",291.979003438487,-0.0225365073291218,0.0929220429880858,-0.242531337069412,0.808368478057695,0.908494138310767
"7721","Sox8",401.740059166979,-0.0225602243337622,0.0655801188798166,-0.34401011646695,0.730838678068396,0.868155246337871
"7722","Acot4",59.5054009072537,-0.0225699088940924,0.153569298572791,-0.146968887035675,0.883156578157351,0.945069090468865
"7723","Nipa1",936.591215624293,-0.0225803059559731,0.0653781412870447,-0.345380053813914,0.729808670413409,0.867811435288994
"7724","Mib2",1216.85243302909,-0.022676876242604,0.045525294531335,-0.498115969947114,0.61840230501539,0.800690494283467
"7725","Eda",130.283351303802,-0.0227093656246891,0.117736583775571,-0.192882831286981,0.847050731196658,0.927327274865156
"7726","Med18",37.9499639540986,-0.0227202309176691,0.186278363494651,-0.121969242650779,0.902923377175902,0.956402901656587
"7727","Snupn",172.315938343573,-0.0227372346493021,0.0932657389529141,-0.243789787166981,0.807393630393183,0.907732763884139
"7728","Sgpl1",577.030456754373,-0.0227404338893961,0.0616724922979923,-0.368728959087914,0.712329761181343,0.856372685351112
"7729","Rab11b",2413.72458515101,-0.0227799700678821,0.0414974434137783,-0.548948759101592,0.58304061514091,0.779039765719885
"7730","C2cd2l",4340.9213085805,-0.0228191002102926,0.0377309666574659,-0.604784404742447,0.545322257134119,0.75271386141058
"7731","Eci2",349.454994818181,-0.0228917330834172,0.0645495070155063,-0.354638387523519,0.722860513906506,0.863283891049259
"7732","Slc26a11",107.155617328608,-0.0229005588305328,0.110504320789537,-0.207236772887356,0.835824950012728,0.921725731155691
"7733","Gpld1",654.044893481016,-0.0229461205366502,0.0582878563513749,-0.393668972801553,0.693825451493725,0.845489610903232
"7734","H3f3a",2774.67282470133,-0.0229666017972897,0.05373839569254,-0.427377883193448,0.669104113802215,0.831027724183298
"7735","Slc35f6",482.835321942393,-0.0230010076989723,0.0725109679640063,-0.317207290769995,0.751086318145346,0.878536216102239
"7736","Tmcc2",3665.8787892163,-0.0230105864885477,0.0349540811569641,-0.658309007901448,0.510339590911143,0.728858140616801
"7737","Nono",2798.70387328231,-0.023026499303865,0.0322143001278828,-0.714791232851731,0.474738053326434,0.701163698660898
"7738","Cdkl3",114.883310248881,-0.0230657185247655,0.118501100875083,-0.194645605436864,0.845670397849067,0.926540707362067
"7739","6330403K07Rik",1540.88784390846,-0.0230679827969812,0.117297343409831,-0.196662448836397,0.844091697648096,0.925610890496444
"7740","Itgb5",574.708722122588,-0.0230949198688926,0.0672561881770378,-0.343387285168467,0.731307123644093,0.868402832423239
"7741","Mgp",47.5194775316733,-0.0231191658375029,0.310425294716368,-0.0744757796191405,0.94063181269869,0.974705273490676
"7742","Isy1",302.971397223183,-0.0231445947593388,0.0802412477436582,-0.28843762292029,0.773011771933116,0.890613562850755
"7743","Shank2",2721.03033459881,-0.0231734068698966,0.0420512473846378,-0.551075373767922,0.581582006149249,0.777790972084074
"7744","Zfp81",388.132063789093,-0.0231926798507271,0.0831504222606567,-0.278924378495921,0.780302859364572,0.893696913512647
"7745","1500015A07Rik",92.787197305721,-0.0231936480462347,0.131558702521077,-0.176298850640602,0.860059164947766,0.932818899450938
"7746","Gfod1",3714.85787278648,-0.0232409266640902,0.0555050891405762,-0.418717040616377,0.675422940342355,0.835314885859676
"7747","Cnot2",1224.88126549948,-0.0232436581282984,0.0446554177190371,-0.520511492570574,0.602707119853518,0.790066177423525
"7748","Bre",519.316051584209,-0.0232471484866821,0.0626782337576013,-0.370896674858244,0.710714491882508,0.855803417652328
"7749","Psmd9",362.141340628645,-0.0232696623344228,0.059668415958638,-0.389982907381909,0.696549186198366,0.846982670604192
"7750","Nek8",32.1852439227001,-0.023272064728327,0.204602825003747,-0.113742636387845,0.90944181287252,0.959882529680334
"7751","Ptpra",4272.28225253037,-0.0233166409897339,0.0245009281079443,-0.951663581355255,0.341267624789427,0.590646486064244
"7752","Crim1",1580.14439053267,-0.0233652141698888,0.0754066518894571,-0.309856141128519,0.756670356663591,0.881671111615256
"7753","Nasp",338.246186418405,-0.0233972189801685,0.063741870123666,-0.367062010179108,0.713572763848355,0.857178270920993
"7754","Gba",414.416986407281,-0.0233972679463609,0.065418842582049,-0.357653346083214,0.720602750990669,0.862183531356046
"7755","Chd8",2512.60315160422,-0.023409180128361,0.0380182720674825,-0.615734983610239,0.538069444203882,0.748040405602966
"7756","Grn",871.224503618662,-0.0234785129823957,0.04676956866953,-0.502004051999988,0.615664670701967,0.798929549637519
"7757","Arfgef2",1450.77178913786,-0.0234996248789106,0.036773429260434,-0.639038168360186,0.52279810213162,0.736948385182685
"7758","Pes1",813.933776985041,-0.0235071031730856,0.0595505958197418,-0.394741695687497,0.693033527727546,0.845243301480062
"7759","Luc7l",2463.8999101209,-0.0235085896795421,0.0457823274135619,-0.513486120248624,0.6076113173532,0.792993316580832
"7760","Ep400",2502.62531282144,-0.0235424438059533,0.0453564891139335,-0.519053486411078,0.60372344316929,0.790743530707533
"7761","Samd10",185.56634101056,-0.0235527456231983,0.0816454496770801,-0.28847591282004,0.772982465966293,0.890613562850755
"7762","Nipsnap1",1030.98388146407,-0.0235704531123695,0.0426290579720725,-0.55291986812871,0.580318281990889,0.77695114535225
"7763","Bnip3",1625.00084691963,-0.0236362736105905,0.0570577309785827,-0.414251902506651,0.67868963429126,0.836871626981405
"7764","Thap7",163.1675895303,-0.0236428970455035,0.0844441937946764,-0.279982506588795,0.779490926086493,0.893456225186661
"7765","Otud4",1764.12440609468,-0.0236514825396917,0.043248580749269,-0.546873033286564,0.584465963476012,0.77954081530312
"7766","Ube2e2",1411.04016372497,-0.0236541170150703,0.065211697970787,-0.36272812625837,0.716807986925303,0.85935905028584
"7767","St18",1291.21996957659,-0.0237107006928799,0.0670049376982793,-0.353864976334255,0.723440075732255,0.863590025172656
"7768","Brf1",592.139780392903,-0.0237797777375543,0.0541205936198154,-0.43938501311722,0.660382583967058,0.82541644266616
"7769","Stk4",1258.50275344031,-0.0238167663041435,0.0422157979434663,-0.564167147474933,0.572640383626094,0.77139284913391
"7770","Rnf14",5170.49143780377,-0.0238235355742979,0.0601452416718491,-0.396100088919395,0.692031192710016,0.844510831448508
"7771","Usp7",3447.86336984921,-0.0238609418781902,0.0306772161319942,-0.777806622854051,0.436683022998553,0.67188710555619
"7772","Gdi1",8976.7638632339,-0.0238724910773252,0.0445252679642242,-0.536156033839181,0.591850716586599,0.783913677777913
"7773","Hdlbp",3863.96485999073,-0.0239277790593388,0.0330111403944993,-0.724839517005174,0.468550489630831,0.696176664975115
"7774","Tk2",438.748043637361,-0.0239595723339883,0.0643581618640949,-0.372284907461834,0.709680734457436,0.855111836530792
"7775","Map3k7",1317.87791917462,-0.0239752394057523,0.0350340679026449,-0.684340724359397,0.49376003677954,0.716356511413362
"7776","Strc",51.1893078911107,-0.0239828503217885,0.276098619705155,-0.0868633474060815,0.930780133893259,0.969611026877733
"7777","Mib1",1613.34404205913,-0.0240470223016271,0.0479826381892486,-0.501160903383077,0.61625788717043,0.799280496573765
"7778","Gak",2129.03146448515,-0.0240534677846191,0.0304979233744482,-0.78869198696891,0.430292052417844,0.666775493359237
"7779","Ptpn21",163.250819540926,-0.0241181693250402,0.10503934444638,-0.229610813473345,0.818394203425262,0.91249083953702
"7780","Slc12a6",2790.42764000498,-0.0241661612181387,0.0342968746087674,-0.704617009386651,0.48104861033999,0.70624862445175
"7781","Ddx46",1923.44697891072,-0.0242076700647523,0.0420035497411109,-0.576324387199567,0.564395942020554,0.765924968453127
"7782","Sin3a",789.846930698207,-0.0242189789928467,0.0432990416274816,-0.559342148983617,0.575928234965664,0.774182460344768
"7783","Cdk16",3386.81579255228,-0.0242301821471063,0.0579971406376309,-0.417782357556172,0.676106251076347,0.835764172122599
"7784","Asb6",407.867853929547,-0.024251646255389,0.0557909250778855,-0.434688011025685,0.663788901820758,0.828124387320089
"7785","Tor1aip2",979.825131199913,-0.0242586553000511,0.043624955451236,-0.556072895642665,0.578161023176089,0.775426951634086
"7786","Clic5",134.181371073632,-0.0242954260376451,0.103621032343223,-0.234464234608005,0.814624596028297,0.910999255501152
"7787","Trmt10a",106.378054424653,-0.0243494043209388,0.125938801884738,-0.193343147278977,0.846690237122658,0.927277822407082
"7788","Ccdc85a",4389.40496567421,-0.0243889862976876,0.0661836984206382,-0.368504433564298,0.712497139880168,0.856496831787921
"7789","Fastkd5",280.000489160069,-0.0244030843312617,0.0706599856949655,-0.34535931604357,0.729824258785064,0.867811435288994
"7790","Tmem167",1365.76939631353,-0.0244034890069571,0.0476203649877628,-0.512459092097008,0.608329743411261,0.793311758548991
"7791","Sf3b4",782.819141783579,-0.0244444992123254,0.0458858918111742,-0.532723637864931,0.594224900776971,0.785498758111968
"7792","Ap3s2",1499.93663929684,-0.0244840840920864,0.0379718197776025,-0.644796173464622,0.51905928200804,0.735183902581265
"7793","Lrpprc",1255.28757031138,-0.0245083397929332,0.0411725676690673,-0.595258959555882,0.55167038456742,0.757257182286482
"7794","Cntln",317.967171565224,-0.0245141056788738,0.0739395529972319,-0.331542519330507,0.740234729482731,0.874444361430449
"7795","Sncb",2827.76025490584,-0.0245144529542923,0.071835267481745,-0.341259298025472,0.732908386163046,0.868792920725789
"7796","Rnf20",1454.54758997382,-0.0245170346890339,0.0414179862549961,-0.591941736087579,0.553889604588402,0.75844723531124
"7797","Luc7l3",3045.85159057684,-0.0245263425485617,0.0558425707382305,-0.439205112234754,0.660512921125099,0.82550211556836
"7798","Swap70",168.0614462131,-0.02453245978658,0.0952673126100623,-0.257511827661116,0.796783685949857,0.902900069019174
"7799","Magoh",194.087078361165,-0.0245794800352222,0.0841120089314181,-0.292223195563708,0.770115977770348,0.888700663469171
"7800","Fkbp10",102.365743084647,-0.0245853028106032,0.115195376771233,-0.213422652016906,0.830997313735614,0.919285617273441
"7801","Usp11",3109.26332148028,-0.024587462409835,0.0597886459009072,-0.41123965996129,0.680896809753635,0.838118536948199
"7802","Srp68",1049.42863154031,-0.0245907892120823,0.0382531916078401,-0.642842810717063,0.52032610116559,0.735699105747454
"7803","Fam49a",4793.57979144558,-0.0246136291240306,0.0332790855519672,-0.739612543908246,0.459535128082898,0.688915921452075
"7804","2610005L07Rik",1623.69804329081,-0.0246510044671097,0.0547222360940976,-0.450475094342291,0.652367908565193,0.821139635657745
"7805","Pygb",5372.91787401933,-0.024654385823822,0.0343644089288744,-0.717439542604977,0.473102927943447,0.699522082390317
"7806","Ptrh2",172.042130466228,-0.0246664483363903,0.0846443731662157,-0.291412735586723,0.770735675433551,0.88898790261758
"7807","Ucp2",256.713259854825,-0.0246668671931996,0.136957622063655,-0.180105837276693,0.85706948006342,0.931843726803002
